P,R,F
8.727320465776654546e-01,7.667733120807208591e-01,8.163287035071862263e-01
7.838979735970497131e-01,5.631722195640853634e-01,6.554514589420971094e-01
9.503701925277709961e-01,4.838241288635115600e-01,6.412130122667649701e-01
8.136221989989280701e-01,5.281302015881360612e-01,6.405033533547295210e-01
8.745303196566445170e-01,7.582583653260461798e-01,8.122544413858939771e-01
8.385564635197321204e-01,6.187134200926892591e-01,7.120522331786717229e-01
8.628390388829366708e-01,7.382308451100165758e-01,7.956859338080813915e-01
9.543980956077575684e-01,4.820665492219213810e-01,6.405774039613164605e-01
7.870056554675102234e-01,5.445091567517067466e-01,6.436755819534749623e-01
8.919728547334671021e-01,5.865764671601123581e-01,7.077346398728199262e-01
8.543620655934015540e-01,7.289264698206266990e-01,7.866754675373228700e-01
8.749692993504659677e-01,7.565381551011007843e-01,8.114552681871979312e-01
9.744983315467834473e-01,4.343320798565197260e-01,6.008613722865727702e-01
7.302015200257301331e-01,5.465076019974438593e-01,6.251395479210913875e-01
7.722946465015412265e-01,5.671168477958316023e-01,6.539906628519802645e-01
6.853465934594471509e-01,4.274324456464264621e-01,5.265005185453487391e-01
9.713856577873229980e-01,4.243128082960830882e-01,5.906309799865409049e-01
7.956459149718284607e-01,4.307547478930099927e-01,5.589172705030823751e-01
8.144104133049646643e-01,5.995507796874621764e-01,6.906560105079136980e-01
7.859338273604710157e-01,4.687157009396102914e-01,5.872229917186985171e-01
7.924023807048797829e-01,5.244632187996294270e-01,6.311743633144356602e-01
9.685333967208862305e-01,4.154755914701031561e-01,5.815019834331132120e-01
7.418677136301994324e-01,4.770855759042543220e-01,5.807185368640529477e-01
9.140031635761260986e-01,5.784629794762475852e-01,7.085145558768071172e-01
7.486662194132804871e-01,4.492265970244274098e-01,5.615206526646042695e-01
8.019001831610996778e-01,5.598119888129038380e-01,6.593365993256573576e-01
9.529489278793334961e-01,5.741189311004497586e-01,7.165444765930936155e-01
7.503534704446792603e-01,6.185401772910898988e-01,6.781005513576962018e-01
7.919065594673156960e-01,6.734642467715523662e-01,7.278987029282626420e-01
6.960878173510233191e-01,6.127168331295251846e-01,6.517469553164628726e-01
9.634947776794433594e-01,5.707608510486104070e-01,7.168624171776589726e-01
8.272090315818787509e-01,6.022446756674485480e-01,6.970246499172836341e-01
7.983556985855102539e-01,7.100093937055631521e-01,7.515952847371977219e-01
8.129424552122751502e-01,6.321689080108295888e-01,7.112489144656254370e-01
7.502784579992294312e-01,6.356467675756324320e-01,6.882219441687755790e-01
9.675778746604919434e-01,5.844275223472240599e-01,7.287076978676420014e-01
7.510209232568740845e-01,6.072430273687298152e-01,6.715222307795317702e-01
7.868796229362488015e-01,6.396859857169064911e-01,7.056890537460086543e-01
7.779512524604798029e-01,6.025256187739697067e-01,6.790922318685176373e-01
7.947510361671448198e-01,6.816300710832531307e-01,7.338568647562921932e-01
9.717049598693847656e-01,4.619407925318489982e-01,6.261939653047108312e-01
7.624630182981491089e-01,5.742254932788578570e-01,6.550900961550132351e-01
7.599112987518310547e-01,5.610493837713120824e-01,6.455116666624975963e-01
7.258280038833618830e-01,5.205070643543122655e-01,6.062552730088687225e-01
9.418858885765075684e-01,5.165407381247024698e-01,6.671880822897579000e-01
7.758261710405349731e-01,5.568821616806425290e-01,6.483695563534216388e-01
7.809189200401306374e-01,5.750027872823380015e-01,6.623251965650533979e-01
8.062042168208530812e-01,6.177282854914665222e-01,6.994926343826142201e-01
7.641127109527587891e-01,5.433223680467218486e-01,6.350747876325232300e-01
9.711648821830749512e-01,4.972161077432803999e-01,6.577023620010882254e-01
7.494378536939620972e-01,5.644754244870430204e-01,6.439378574150913526e-01
8.517279148101807307e-01,5.685058848277942944e-01,6.818769303548785077e-01
7.917989015579224299e-01,6.071450475368413979e-01,6.872852654848414788e-01
8.153645495573679236e-01,5.816058533282967291e-01,6.789274756850636194e-01
9.469228982925415039e-01,5.095404391549527290e-01,6.625577136564981817e-01
7.675739765167236550e-01,6.791362593322992636e-01,7.206520093036609120e-01
7.571612954139710361e-01,6.524104386568069236e-01,7.008936415721018776e-01
7.369179487228394443e-01,5.911245622113346920e-01,6.560186081965787563e-01
9.237775802612304688e-01,4.882607723027467816e-01,6.388556712433558493e-01
7.569021582603454590e-01,5.899204316735268128e-01,6.630599327228249296e-01
7.998062173525491980e-01,6.711759493499994678e-01,7.298670362958644686e-01
8.126047452290852124e-01,6.601987917721271470e-01,7.285162718727198339e-01
7.746384859085083674e-01,6.797294846549630787e-01,7.240872041708813489e-01
9.471825957298278809e-01,5.136774208396672758e-01,6.661094250238500658e-01
6.966729611158370972e-01,6.071526739373803716e-01,6.488395991448477895e-01
8.202125668525696023e-01,6.334899911284447294e-01,7.148593759379754387e-01
7.500907659530640093e-01,6.552182349562645225e-01,6.994520741086028837e-01
9.075007438659667969e-01,6.978782320022582919e-01,7.890037482612463071e-01
9.676977396011352539e-01,5.944911788708420186e-01,7.365149799792892749e-01
7.311688661575317383e-01,6.479715972497899212e-01,6.870607753656869932e-01
7.707534074783325417e-01,6.596743007821421756e-01,7.109009595067725673e-01
7.278406769037246704e-01,6.410707981996639493e-01,6.817057380129188937e-01
9.682605266571044922e-01,5.734228474158112876e-01,7.202811129359562026e-01
7.944956719875335693e-01,6.893643143997397749e-01,7.382057191887954062e-01
7.900800108909606934e-01,7.142784475318847415e-01,7.502694859000765826e-01
7.866618633270263672e-01,6.999250999701921439e-01,7.407630995373155613e-01
7.415322214365005493e-01,6.499005193992327678e-01,6.926992038054138323e-01
9.704221487045288086e-01,5.552472246270026002e-01,7.063446565859250459e-01
7.260102331638336182e-01,6.510137734554147793e-01,6.864697480759608395e-01
9.001633405685425249e-01,6.859285121643415861e-01,7.785774825552290723e-01
7.397548705339431763e-01,5.926849412661727712e-01,6.581033801465961952e-01
7.974073588848114014e-01,6.995588166098440919e-01,7.452851740662880253e-01
9.694482684135437012e-01,4.760041090457335922e-01,6.385009516304438471e-01
7.880732923746109897e-01,6.005150517691736356e-01,6.816273173602830360e-01
7.524530477821826935e-01,5.571115456197572868e-01,6.402132167719125633e-01
7.348085977137088776e-01,6.257485336583593627e-01,6.759075263163891734e-01
9.326938390731811523e-01,5.300844710158265638e-01,6.759828429158808438e-01
7.782900519669055939e-01,6.306602221468220471e-01,6.967408092196318847e-01
7.622969932854175568e-01,6.243992086337960545e-01,6.864915887020890395e-01
8.025509243210156018e-01,6.305755641149437540e-01,7.062447117099784899e-01
7.871628433465958086e-01,6.418042535367219914e-01,7.070904042336503270e-01
9.543713927268981934e-01,5.311319444166577863e-01,6.824584244817292200e-01
7.208588756620883942e-01,6.036648986132249206e-01,6.570772205717265724e-01
8.722895264625549760e-01,6.310915524544923327e-01,7.323419978673586517e-01
7.620329290628433672e-01,6.050000150566515744e-01,6.744971809785221817e-01
8.178641423583030701e-01,6.524205097685689125e-01,7.258340620055571124e-01
9.446488022804260254e-01,5.603688495440616313e-01,7.034492411638372245e-01
7.859345823526382446e-01,7.774316797653834099e-01,7.816600080857958321e-01
7.150610089302062988e-01,6.319961797859934283e-01,6.709675427937883407e-01
7.815736532211303711e-01,7.265199906296200272e-01,7.530419420967588984e-01
9.508965611457824707e-01,5.494346076208684870e-01,6.964535428410133511e-01
8.146012425422668457e-01,6.754364546802309466e-01,7.385200740444086698e-01
7.789954841136932373e-01,7.585482342375650111e-01,7.686358988050370211e-01
8.271676301956176758e-01,7.819626337952084727e-01,8.039301642288841920e-01
7.188905477523803711e-01,5.886122062802314758e-01,6.472609714686360372e-01
9.206098914146423340e-01,5.577647173570262629e-01,6.946598146833796728e-01
7.794029861688613892e-01,7.073365214798186251e-01,7.416231212414100549e-01
8.187713265419006570e-01,6.665080971188015457e-01,7.348350891226552717e-01
7.672779858112335205e-01,7.099962615304523661e-01,7.375265661888846802e-01
8.176078200340270996e-01,7.496730549467934823e-01,7.821681001509036557e-01
9.550840854644775391e-01,6.206947771930380053e-01,7.524097672286580440e-01
7.474456839263439178e-01,7.125502030708287249e-01,7.295809236305912382e-01
7.618223987519741058e-01,7.124586505325216645e-01,7.363140948243186434e-01
7.736844681203365326e-01,7.031659707427024841e-01,7.367416168331996085e-01
9.283142685890197754e-01,5.876556736858267183e-01,7.197097141401515019e-01
7.199578235546747473e-01,5.903610065579414368e-01,6.487505416624024246e-01
7.941216915845871194e-01,7.955834485198322037e-01,7.948518979988571376e-01
8.034861773252487405e-01,6.790886821323318667e-01,7.360685577401159252e-01
7.498577497899532318e-01,6.808187706690085328e-01,7.136724816380585201e-01
9.527118802070617676e-01,5.732516948329774431e-01,7.158017516923765866e-01
7.709416709840297699e-01,7.473298015170974917e-01,7.589521325967305554e-01
7.532867603003978729e-01,7.388886813270417742e-01,7.460182569047385526e-01
7.711714021861553192e-01,6.732625853466359667e-01,7.188986917541007049e-01
8.066535204648972446e-01,8.321221423776525850e-01,8.191899243139012521e-01
9.771634340286254883e-01,5.256164632737636566e-01,6.835507836597346509e-01
6.568170189857482910e-01,6.502405777573585510e-01,6.535122537375073204e-01
6.732461253801981238e-01,6.403377464210445735e-01,6.563797195857871136e-01
7.480928748846054077e-01,6.599400377070362422e-01,7.012569601814324649e-01
9.629265666007995605e-01,5.643496757203882996e-01,7.116293445091446124e-01
7.736262232065200806e-01,6.261495328084989431e-01,6.921189999864072462e-01
7.860839128494263583e-01,6.824590055779977682e-01,7.306154130497664045e-01
7.837352255980173377e-01,6.755888311361725185e-01,7.256548160618065957e-01
7.546789199113845825e-01,6.487888030030510844e-01,6.977392142431100286e-01
9.453914165496826172e-01,5.487420044162056865e-01,6.944172101310527312e-01
7.008614689111709595e-01,5.896590448577295751e-01,6.404691749204575180e-01
8.409289916356403882e-01,6.299969210204753312e-01,7.203390340315026785e-01
7.195590585470199585e-01,6.518140318380161169e-01,6.840132628902835243e-01
7.720525383949280451e-01,6.821179735389623078e-01,7.243042114163046330e-01
9.710788130760192871e-01,5.416042986378241109e-01,6.953742729132564859e-01
7.304905354976654053e-01,6.115094272608166959e-01,6.657255758240537835e-01
7.896093368530273660e-01,6.114000900742713185e-01,6.891705514562228574e-01
7.804699301719666416e-01,6.355825321058208299e-01,7.006139499284184113e-01
9.589180946350097656e-01,5.309429136052560283e-01,6.834607580953707684e-01
7.686608284711837769e-01,6.397495966279104218e-01,6.983056163099847780e-01
7.687639951705933505e-01,6.667243821567363504e-01,7.141175195841827916e-01
7.843344688415527788e-01,6.770708768555286916e-01,7.267662296845615044e-01
7.913729429244995561e-01,6.631172163767761196e-01,7.215903382668300559e-01
9.624404311180114746e-01,5.560190538676936800e-01,7.048396393918798797e-01
7.405066639184951782e-01,5.890033440141195786e-01,6.561227801375677515e-01
8.949960112571716531e-01,6.892160022359216098e-01,7.787411882272700092e-01
9.184483438730239868e-01,6.137703425261411549e-01,7.358170992370429708e-01
7.673637747764587846e-01,6.654086717393961070e-01,7.127586957113949406e-01
9.474512338638305664e-01,5.606376046801472279e-01,7.044370022889445693e-01
5.210249125957489014e-01,3.351914873598395017e-01,4.079415330366438219e-01
7.731628715991973877e-01,5.133866997989448011e-01,6.170481789147490570e-01
7.959535360336303933e-01,6.101207832495371131e-01,6.907569367779303748e-01
9.186196923255920410e-01,5.111885266798036342e-01,6.568543121477214974e-01
7.304583638906478882e-01,6.127273656494982568e-01,6.664332700684516553e-01
8.119836926460266557e-01,6.762218534409463189e-01,7.379103230043072559e-01
8.023448586463928223e-01,5.707416664641182802e-01,6.670106119727650107e-01
7.507776767015457153e-01,4.820168413020469167e-01,5.871010601666446505e-01
9.371220469474792480e-01,5.010969527401365475e-01,6.530145995470464371e-01
7.671460062265396118e-01,6.301190591341739866e-01,6.919135554816364664e-01
8.729848116636276245e-01,4.739350394622699469e-01,6.143470093189550285e-01
7.401382625102996826e-01,5.159688206674816202e-01,6.080504943451039424e-01
7.738031744956970215e-01,5.150260952141907378e-01,6.184354076852580651e-01
9.759708046913146973e-01,5.314626500515614582e-01,6.881790086351436964e-01
7.881214767694473267e-01,6.366577417416087181e-01,7.043387959328304415e-01
7.811460942029953003e-01,6.169853542568319860e-01,6.894283083169254756e-01
7.756156772375106812e-01,5.906907495553210818e-01,6.706387334058127037e-01
9.626324772834777832e-01,5.460444908762761562e-01,6.968226758315103631e-01
8.009807467460632324e-01,6.159063167238639780e-01,6.963562787946487864e-01
8.265718936920166682e-01,6.469605880773673379e-01,7.258196816796103068e-01
8.538663387298583984e-01,6.607150877431287039e-01,7.449746353070894056e-01
7.867795825004577637e-01,6.306281635316751677e-01,7.001025140513570388e-01
9.564883112907409668e-01,5.661756714206125363e-01,7.113065233035871238e-01
7.644912898540496826e-01,5.747775521318790881e-01,6.561974988634438066e-01
9.552375316619873269e-01,6.199731663248296831e-01,7.519268855317960965e-01
7.830290198326110840e-01,6.299702379915673722e-01,6.982098189320263826e-01
8.177310943603516291e-01,6.395685144905316477e-01,7.177591458837504490e-01
8.572221000989277417e-01,4.687728229023160886e-01,6.060994906497830792e-01
7.714466527104377747e-01,4.766404674876303371e-01,5.892260039208115918e-01
7.893173992633819580e-01,4.867697351626933400e-01,6.021780347649139387e-01
7.924622669816017151e-01,4.953110697013990982e-01,6.096031374087608201e-01
9.693438410758972168e-01,4.681887566629382991e-01,6.314095255245850691e-01
8.213234320282936096e-01,5.603925158816670526e-01,6.662201520118720133e-01
8.477218697468439368e-01,5.903765715895190613e-01,6.960234664568978324e-01
8.390022218227386475e-01,5.780188802570577211e-01,6.844769270963948493e-01
8.068457186222076638e-01,5.481723303063994468e-01,6.528186072865813649e-01
9.458139538764953613e-01,4.543510645864501374e-01,6.138299003016806088e-01
7.129774168133735657e-01,4.537990322661777931e-01,5.546023182637765947e-01
8.115372955799102783e-01,5.337961924277127013e-01,6.439972278326052679e-01
8.171128213405609575e-01,5.733546256900780014e-01,6.738675066816687265e-01
8.568005710840225220e-01,5.802179468529564677e-01,6.918923618750666416e-01
9.407304525375366211e-01,6.563944697380066362e-01,7.732523085044428202e-01
7.107822522521018982e-01,6.670187367126345634e-01,6.882054574967247929e-01
7.760724961757660134e-01,7.670818818733096123e-01,7.715509987915043499e-01
7.541394457221031189e-01,7.643315102905035019e-01,7.592012731439201634e-01
9.668383598327636719e-01,6.613994237035513146e-01,7.854704521338907730e-01
6.886483927567799146e-01,7.588957898318767770e-01,7.220675848429253252e-01
7.463464811444282532e-01,7.873456848785281847e-01,7.662980803731165302e-01
7.900463998317719394e-01,7.482559174299240334e-01,7.685835054459760896e-01
7.521965876221656799e-01,7.977549384348094907e-01,7.743062055314063885e-01
9.740458130836486816e-01,6.492099079303443876e-01,7.791257833817568645e-01
7.467241212725639343e-01,7.562913309782743898e-01,7.514772768371512646e-01
6.773287157217661170e-01,7.424468997865916187e-01,7.083944809743756288e-01
8.997218608856201172e-01,7.152273438870907496e-01,7.969361202155458290e-01
7.806973159313201904e-01,7.937734539620578955e-01,7.871810856262225764e-01
9.525198936462402344e-01,6.156506812498893089e-01,7.479027228478922762e-01
7.344113700091838837e-01,7.072505016385772780e-01,7.205750808327924251e-01
7.922916620969773227e-01,6.917981864125639646e-01,7.386425228889516026e-01
8.163530439138413364e-01,7.631303141882389562e-01,7.888449747759004316e-01
9.452593326568603516e-01,6.624466451229872321e-01,7.789780996578192784e-01
7.864875160157680511e-01,6.528246382504333534e-01,7.134497219517191846e-01
7.767195515334606171e-01,6.976837725551039426e-01,7.350832951576038443e-01
8.139623875419298438e-01,6.884208775964784088e-01,7.459464095009307183e-01
7.721778862178325653e-01,7.459034515015872113e-01,7.588132943763717941e-01
9.480964541435241699e-01,6.406891982496519811e-01,7.646533768146475118e-01
7.739783339202404022e-01,7.444257366436498602e-01,7.589144451658741408e-01
9.418322443962097168e-01,7.388468237570774422e-01,8.280816670713387895e-01
9.087060292561848218e-01,7.121424194839265365e-01,7.985053886773253451e-01
7.688677869737148285e-01,6.686477966514634552e-01,7.152642483078770486e-01
9.734722375869750977e-01,6.949019977541337489e-01,8.109305314452640578e-01
7.643683180212974548e-01,7.632672897605008444e-01,7.638174071132824983e-01
7.487494274973869324e-01,5.910786734244157792e-01,6.606367160503020530e-01
7.661881074309349060e-01,7.408020877560903550e-01,7.532812773586531341e-01
9.661785960197448730e-01,6.924051767686209002e-01,8.066967403671465586e-01
7.051893969376881177e-01,7.194033112636831762e-01,7.122254442331481528e-01
7.682962045073509216e-01,8.037098344675329686e-01,7.856041262402587710e-01
6.960131625334421424e-01,7.048171628916333198e-01,7.003874968272052470e-01
7.665381610393524614e-01,6.750957796046900272e-01,7.179168897652653536e-01
9.553176760673522949e-01,6.482218563513353349e-01,7.723636179415789282e-01
7.191562578082084656e-01,6.377464589164700826e-01,6.760091953119213848e-01
8.664613068103790283e-01,6.894573843929656665e-01,7.678912139157810790e-01
6.411217947800953443e-01,6.840643209600171248e-01,6.618972836943346483e-01
9.438633084297181064e-01,7.571957991566768964e-01,8.402874761185299413e-01
