P,R,F
8.027484491467475891e-01,5.023068709535494225e-01,6.179447804905745523e-01
7.914305701851844788e-01,4.805640748568943410e-01,5.980105360615347587e-01
7.988820448517799377e-01,5.553074294021205226e-01,6.551891639337540374e-01
6.479317396879196167e-01,4.242807928886678237e-01,5.127807853391009862e-01
7.988820448517799377e-01,5.553074294021205226e-01,6.551891639337540374e-01
8.477218697468439368e-01,5.903765715895190613e-01,6.960234664568978324e-01
8.477218697468439368e-01,5.903765715895190613e-01,6.960234664568978324e-01
7.583505585789680481e-01,8.052907869219780856e-01,7.811161041986010023e-01
7.556163445115089417e-01,8.212291855365038140e-01,7.870576836557507949e-01
8.033201754093171054e-01,8.268101397901773675e-01,8.148959139443568978e-01
6.821138958136240271e-01,7.703243594616652201e-01,7.235404988323438369e-01
7.581673040986061096e-01,7.732833951711655107e-01,7.656507484056648272e-01
7.600619271397590637e-01,7.730791129171848963e-01,7.665152586007438762e-01
7.575109675526618958e-01,8.224513068795205051e-01,7.886465333017658175e-01
7.533623650670051575e-01,7.377713451161981295e-01,7.454853466723879718e-01
9.749117692311604078e-01,8.164534572511912280e-01,8.886742611016048565e-01
7.556163445115089417e-01,8.212291855365038140e-01,7.870576836557507949e-01
7.463464811444282532e-01,7.873456848785281847e-01,7.662980803731165302e-01
7.463464811444282532e-01,7.873456848785281847e-01,7.662980803731165302e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
7.733602933585643768e-01,7.081587518806810033e-01,7.393247651574244017e-01
7.986632317304611650e-01,7.526583287083071783e-01,7.749786356672645482e-01
5.686836168169975281e-01,6.511709421505161854e-01,6.071383573164957914e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
6.645260713994503021e-01,6.602003649796968077e-01,6.623561556989656651e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
7.111536612113316114e-01,7.198470089538597794e-01,7.154739289821137049e-01
7.737953178584575653e-01,7.235768378516773680e-01,7.478439706592796554e-01
7.767195515334606171e-01,6.976837725551039426e-01,7.350832951576038443e-01
7.767195515334606171e-01,6.976837725551039426e-01,7.350832951576038443e-01
7.665885314345359802e-01,7.669133702076451620e-01,7.667509164161028234e-01
6.989769637584686279e-01,7.375524711556905588e-01,7.177467782715725164e-01
8.129484117031098300e-01,7.880371369768021106e-01,8.002989650925830256e-01
7.699340358376502991e-01,7.780415818615015189e-01,7.739665771512928005e-01
7.665336653590202332e-01,7.681833358351574104e-01,7.673576139799868079e-01
7.691854014992713928e-01,7.773416441713654201e-01,7.732420151951150400e-01
7.665885314345359802e-01,7.669133702076451620e-01,7.667509164161028234e-01
7.698791697621345520e-01,7.787708010264606795e-01,7.742994595788996737e-01
7.712328359484672546e-01,7.539173522747533163e-01,7.624768001936834683e-01
7.698791697621345520e-01,7.787708010264606795e-01,7.742994595788996737e-01
7.682962045073509216e-01,8.037098344675329686e-01,7.856041262402587710e-01
7.682962045073509216e-01,8.037098344675329686e-01,7.856041262402587710e-01
